model	sample_id	word	step	letter	board_before	candidates_before	wrong_before	invalid	repeat	dominated_miss	hit	hit_prob	best_hit_prob	hit_prob_regret	optimal_letter	is_optimal
openai/gpt-4o	haiku	haiku	4	s	.a...	173	3	0	0	0	0	0.6012	0.6012	0.0000	s	1
openai/gpt-4o	haiku	haiku	5	o	.a...	69	4	0	0	0	0	0.2609	0.5797	0.3188	y	0
openai/gpt-4o	haiku	haiku	6	n	.a...	51	5	0	0	0	0	0.3529	0.7451	0.3922	y	0
openai/gpt-4o	haiku	haiku	7	l	.a...	33	6	0	0	0	0	0.4545	0.7273	0.2727	y	0
openai/gpt-4o	haiku	haiku	8	b	.a...	18	7	0	0	0	0	0.2222	0.7778	0.5556	y	0
openai/gpt-4o	haiku	haiku	9	d	.a...	14	8	0	0	0	0	0.3571	0.7143	0.3571	y	0
openai/gpt-4o	haiku	haiku	10	m	.a...	9	9	0	0	0	0	0.3333	0.6667	0.3333	y	0
openai/gpt-4o	happy	happy	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-4o	happy	happy	1	t	.....	2342	1	0	0	0	0	0.2874	0.5401	0.2528	s	0
openai/gpt-4o	happy	happy	2	a	.....	1669	2	0	0	0	1	0.4284	0.5374	0.1090	s	0
openai/gpt-4o	happy	happy	3	r	.a...	251	2	0	0	0	0	0.3108	0.5737	0.2629	s	0
openai/gpt-4o	happy	happy	4	s	.a...	173	3	0	0	0	0	0.6012	0.6012	0.0000	s	1
openai/gpt-4o	happy	happy	5	n	.a...	69	4	0	0	0	0	0.3913	0.5797	0.1884	y	0
openai/gpt-4o	happy	happy	6	l	.a...	42	5	0	0	0	0	0.3571	0.6190	0.2619	y	0
openai/gpt-4o	happy	happy	7	c	.a...	27	6	0	0	0	0	0.2593	0.5926	0.3333	y	0
openai/gpt-4o	happy	happy	8	o	.a...	20	7	0	0	0	0	0.3000	0.6500	0.3500	y	0
openai/gpt-4o	happy	happy	9	d	.a...	14	8	0	0	0	0	0.4286	0.7857	0.3571	y	0
openai/gpt-4o	happy	happy	10	m	.a...	8	9	0	0	0	0	0.1250	0.7500	0.6250	y	0
openai/gpt-4o	harvest	harvest	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
openai/gpt-4o	harvest	harvest	1	a	....e..	987	0	0	0	0	1	0.3880	0.8369	0.4488	s	0
openai/gpt-4o	harvest	harvest	2	i	.a..e..	242	0	0	0	0	0	0.1281	0.8926	0.7645	s	0
openai/gpt-4o	harvest	harvest	3	t	.a..e..	211	1	0	0	0	1	0.4976	0.9005	0.4028	s	0
openai/gpt-4o	harvest	harvest	4	r	.a..e.t	23	1	0	0	0	1	0.3478	0.8696	0.5217	s	0
openai/gpt-4o	harvest	harvest	5	n	.ar.e.t	6	1	0	0	0	0	0.1667	0.8333	0.6667	s	0
openai/gpt-4o	harvest	harvest	6	s	.ar.e.t	5	2	0	0	0	1	1.0000	1.0000	0.0000	s	1
openai/gpt-4o	harvest	harvest	7	h	.ar.est	5	2	0	0	0	1	0.4000	0.4000	0.0000	d	1
openai/gpt-4o	harvest	harvest	8	v	har.est	2	2	0	0	0	1	0.5000	0.5000	0.0000	d	1
openai/gpt-4o	holiday	holiday	0	e	.......	9571	0	0	0	0	0	0.6890	0.6890	0.0000	e	1
openai/gpt-4o	holiday	holiday	1	a	.......	2977	1	0	0	0	1	0.5371	0.6439	0.1068	i	0
openai/gpt-4o	holiday	holiday	2	t	.....a.	118	1	0	0	0	0	0.3814	0.5593	0.1780	o	0
openai/gpt-4o	holiday	holiday	3	r	.....a.	73	2	0	0	0	0	0.4384	0.5616	0.1233	o	0
openai/gpt-4o	holiday	holiday	4	s	.....a.	41	3	0	0	0	0	0.4390	0.6585	0.2195	i	0
openai/gpt-4o	holiday	holiday	5	n	.....a.	23	4	0	0	0	0	0.6087	0.7826	0.1739	i	0
openai/gpt-4o	holiday	holiday	6	l	.....a.	9	5	0	0	0	1	0.7778	0.7778	0.0000	i	1
openai/gpt-4o	holiday	holiday	7	i	..l..a.	1	5	0	0	0	1	1.0000	1.0000	0.0000	d	1
openai/gpt-4o	holiday	holiday	8	c	..li.a.	1	5	0	0	1	0	0.0000	1.0000	1.0000	d	0
openai/gpt-4o	holiday	holiday	9	m	..li.a.	1	6	0	0	1	0	0.0000	1.0000	1.0000	d	0
openai/gpt-4o	holiday	holiday	10	p	..li.a.	1	7	0	0	1	0	0.0000	1.0000	1.0000	d	0
openai/gpt-4o	holiday	holiday	11	v	..li.a.	1	8	0	0	1	0	0.0000	1.0000	1.0000	d	0
openai/gpt-4o	holiday	holiday	12	d	..li.a.	1	9	0	0	0	1	1.0000	1.0000	0.0000	d	1
openai/gpt-4o	holiday	holiday	13	o	..lida.	1	9	0	0	0	1	1.0000	1.0000	0.0000	h	1
openai/gpt-4o	holiday	holiday	14	h	.olida.	1	9	0	0	0	1	1.0000	1.0000	0.0000	h	1
openai/gpt-4o	holiday	holiday	15	y	holida.	1	9	0	0	0	1	1.0000	1.0000	0.0000	y	1
openai/gpt-4o	hyphen	hyphen	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	hyphen	hyphen	1	a	....e.	2005	0	0	0	0	0	0.3845	0.4963	0.1117	d	0
openai/gpt-4o	hyphen	hyphen	2	t	....e.	1234	1	0	0	0	0	0.2415	0.4927	0.2512	d	0
openai/gpt-4o	hyphen	hyphen	3	r	....e.	936	2	0	0	0	0	0.4466	0.5342	0.0876	d	0
openai/gpt-4o	hyphen	hyphen	4	i	....e.	518	3	0	0	0	0	0.3784	0.6680	0.2896	d	0
openai/gpt-4o	hyphen	hyphen	5	s	....e.	322	4	0	0	0	0	0.4379	0.6801	0.2422	d	0
openai/gpt-4o	hyphen	hyphen	6	l	....e.	181	5	0	0	0	0	0.3425	0.8840	0.5414	d	0
openai/gpt-4o	hyphen	hyphen	7	n	....e.	119	6	0	0	0	1	0.3025	0.8992	0.5966	d	0
openai/gpt-4o	hyphen	hyphen	8	o	....en	4	6	0	0	0	0	0.7500	0.7500	0.0000	o	1
openai/gpt-4o	hyphen	hyphen	9	h	....en	1	7	0	0	0	1	1.0000	1.0000	0.0000	h	1
openai/gpt-4o	hyphen	hyphen	10	c	h..hen	1	7	0	0	1	0	0.0000	1.0000	1.0000	p	0
openai/gpt-4o	hyphen	hyphen	11	d	h..hen	1	8	0	0	1	0	0.0000	1.0000	1.0000	p	0
openai/gpt-4o	hyphen	hyphen	12	p	h..hen	1	9	0	0	0	1	1.0000	1.0000	0.0000	p	1
openai/gpt-4o	hyphen	hyphen	13	y	h.phen	1	9	0	0	0	1	1.0000	1.0000	0.0000	y	1
openai/gpt-4o	ivory	ivory	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-4o	ivory	ivory	1	t	.....	2342	1	0	0	0	0	0.2874	0.5401	0.2528	s	0
openai/gpt-4o	ivory	ivory	2	r	.....	1669	2	0	0	0	1	0.2912	0.5374	0.2463	s	0
openai/gpt-4o	ivory	ivory	3	a	...r.	81	2	0	0	0	0	0.5556	0.5556	0.0000	a	1
openai/gpt-4o	ivory	ivory	4	s	...r.	36	3	0	0	0	0	0.6111	0.6111	0.0000	s	1
openai/gpt-4o	ivory	ivory	5	i	...r.	14	4	0	0	0	1	0.2857	0.5714	0.2857	o	0
openai/gpt-4o	ivory	ivory	6	n	i..r.	1	4	0	0	1	0	0.0000	1.0000	1.0000	o	0
openai/gpt-4o	ivory	ivory	7	l	i..r.	1	5	0	0	1	0	0.0000	1.0000	1.0000	o	0
openai/gpt-4o	ivory	ivory	8	o	i..r.	1	6	0	0	0	1	1.0000	1.0000	0.0000	o	1
openai/gpt-4o	ivory	ivory	9	c	i.or.	1	6	0	0	1	0	0.0000	1.0000	1.0000	v	0
openai/gpt-4o	ivory	ivory	10	v	i.or.	1	7	0	0	0	1	1.0000	1.0000	0.0000	v	1
openai/gpt-4o	ivory	ivory	11	y	ivor.	1	7	0	0	0	1	1.0000	1.0000	0.0000	y	1
openai/gpt-4o	ivy	ivy	0	a	...	587	0	0	0	0	0	0.2879	0.2879	0.0000	a	1
openai/gpt-4o	ivy	ivy	1	e	...	418	1	0	0	0	0	0.2943	0.3134	0.0191	o	0
openai/gpt-4o	ivy	ivy	2	i	...	295	2	0	0	0	1	0.3051	0.4034	0.0983	o	0
openai/gpt-4o	ivy	ivy	3	t	i..	14	2	0	0	0	0	0.0714	0.3571	0.2857	s	0
openai/gpt-4o	ivy	ivy	4	n	i..	13	3	0	0	0	0	0.3077	0.3077	0.0000	n	1
openai/gpt-4o	ivy	ivy	5	o	i..	9	4	0	0	1	0	0.0000	0.3333	0.3333	s	0
openai/gpt-4o	ivy	ivy	6	u	i..	9	5	0	0	1	0	0.0000	0.3333	0.3333	s	0
openai/gpt-4o	ivy	ivy	7	s	i..	9	6	0	0	0	0	0.3333	0.3333	0.0000	s	1
openai/gpt-4o	ivy	ivy	8	r	i..	6	7	0	0	0	0	0.1667	0.3333	0.1667	k	0
openai/gpt-4o	ivy	ivy	9	d	i..	5	8	0	0	1	0	0.0000	0.4000	0.4000	l	0
openai/gpt-4o	ivy	ivy	10	f	i..	5	9	0	0	1	0	0.0000	0.4000	0.4000	l	0
openai/gpt-4o	jacket	jacket	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	jacket	jacket	1	a	....e.	2005	0	0	0	0	1	0.3845	0.4963	0.1117	d	0
openai/gpt-4o	jacket	jacket	2	t	.a..e.	493	0	0	0	0	1	0.2637	0.5314	0.2677	d	0
openai/gpt-4o	jacket	jacket	3	r	.a..et	24	0	0	0	0	0	0.2500	0.4167	0.1667	c	0
openai/gpt-4o	jacket	jacket	4	n	.a..et	18	1	0	0	0	0	0.1667	0.4444	0.2778	c	0
openai/gpt-4o	jacket	jacket	5	c	.a..et	15	2	0	0	0	1	0.4667	0.4667	0.0000	c	1
openai/gpt-4o	jacket	jacket	6	p	.ac.et	3	2	0	0	0	0	0.3333	0.6667	0.3333	k	0
openai/gpt-4o	jacket	jacket	7	l	.ac.et	2	3	0	0	1	0	0.0000	0.5000	0.5000	h	0
openai/gpt-4o	jacket	jacket	8	h	.ac.et	2	4	0	0	0	0	0.5000	0.5000	0.0000	h	1
openai/gpt-4o	jacket	jacket	9	k	.ac.et	1	5	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-4o	jacket	jacket	10	j	.acket	1	5	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-4o	jackpot	jackpot	0	e	.......	9571	0	0	0	0	0	0.6890	0.6890	0.0000	e	1
openai/gpt-4o	jackpot	jackpot	1	a	.......	2977	1	0	0	0	1	0.5371	0.6439	0.1068	i	0
openai/gpt-4o	jackpot	jackpot	2	r	.a.....	539	1	0	0	0	0	0.3173	0.6865	0.3692	i	0
openai/gpt-4o	jackpot	jackpot	3	t	.a.....	368	2	0	0	0	1	0.3234	0.7364	0.4130	i	0
openai/gpt-4o	jackpot	jackpot	4	n	.a....t	20	2	0	0	0	0	0.2500	0.6000	0.3500	u	0
openai/gpt-4o	jackpot	jackpot	5	o	.a....t	15	3	0	0	0	1	0.4000	0.6000	0.2000	i	0
openai/gpt-4o	jackpot	jackpot	6	l	.a...ot	1	3	0	0	1	0	0.0000	1.0000	1.0000	c	0
openai/gpt-4o	jackpot	jackpot	7	s	.a...ot	1	4	0	0	1	0	0.0000	1.0000	1.0000	c	0
openai/gpt-4o	jackpot	jackpot	8	m	.a...ot	1	5	0	0	1	0	0.0000	1.0000	1.0000	c	0
openai/gpt-4o	jackpot	jackpot	9	c	.a...ot	1	6	0	0	0	1	1.0000	1.0000	0.0000	c	1
openai/gpt-4o	jackpot	jackpot	10	k	.ac..ot	1	6	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-4o	jackpot	jackpot	11	b	.ack.ot	1	6	0	0	1	0	0.0000	1.0000	1.0000	j	0
openai/gpt-4o	jackpot	jackpot	12	f	.ack.ot	1	7	0	0	1	0	0.0000	1.0000	1.0000	j	0
openai/gpt-4o	jackpot	jackpot	13	i	.ack.ot	1	8	0	0	1	0	0.0000	1.0000	1.0000	j	0
openai/gpt-4o	jackpot	jackpot	14	p	.ack.ot	1	9	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-4o	jackpot	jackpot	15	j	.ackpot	1	9	0	0	0	1	1.0000	1.0000	0.0000	j	1
openai/gpt-4o	jigsaw	jigsaw	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	jigsaw	jigsaw	1	a	......	2476	1	0	0	0	1	0.4859	0.5230	0.0372	s	0
openai/gpt-4o	jigsaw	jigsaw	2	o	....a.	148	1	0	0	0	0	0.4392	0.4392	0.0000	l	1
openai/gpt-4o	jigsaw	jigsaw	3	i	....a.	83	2	0	0	0	1	0.4819	0.4940	0.0120	s	0
openai/gpt-4o	jigsaw	jigsaw	4	t	.i..a.	28	2	0	0	0	0	0.1429	0.5714	0.4286	s	0
openai/gpt-4o	jigsaw	jigsaw	5	n	.i..a.	24	3	0	0	0	0	0.2083	0.6250	0.4167	s	0
openai/gpt-4o	jigsaw	jigsaw	6	s	.i..a.	19	4	0	0	0	1	0.6316	0.6316	0.0000	s	1
openai/gpt-4o	jigsaw	jigsaw	7	c	.i.sa.	2	4	0	0	1	0	0.0000	1.0000	1.0000	w	0
openai/gpt-4o	jigsaw	jigsaw	8	r	.i.sa.	2	5	0	0	0	0	0.5000	1.0000	0.5000	w	0
openai/gpt-4o	jigsaw	jigsaw	9	l	.i.sa.	1	6	0	0	1	0	0.0000	1.0000	1.0000	g	0
openai/gpt-4o	jigsaw	jigsaw	10	p	.i.sa.	1	7	0	0	1	0	0.0000	1.0000	1.0000	g	0
openai/gpt-4o	jigsaw	jigsaw	11	m	.i.sa.	1	8	0	0	1	0	0.0000	1.0000	1.0000	g	0
openai/gpt-4o	jigsaw	jigsaw	12	b	.i.sa.	1	9	0	0	1	0	0.0000	1.0000	1.0000	g	0
openai/gpt-4o	jinx	jinx	0	e	....	2295	0	0	0	0	0	0.3630	0.3630	0.0000	e	1
openai/gpt-4o	jinx	jinx	1	a	....	1462	1	0	0	0	0	0.3796	0.4022	0.0226	s	0
openai/gpt-4o	jinx	jinx	2	i	....	907	2	0	0	0	1	0.3230	0.4476	0.1246	o	0
openai/gpt-4o	jinx	jinx	3	s	.i..	190	2	0	0	0	0	0.4316	0.4316	0.0000	s	1
openai/gpt-4o	jinx	jinx	4	t	.i..	108	3	0	0	0	0	0.2870	0.3889	0.1019	l	0
openai/gpt-4o	jinx	jinx	5	o	.i..	77	4	0	0	0	0	0.0909	0.4156	0.3247	l	0
openai/gpt-4o	jinx	jinx	6	r	.i..	70	5	0	0	0	0	0.1857	0.4000	0.2143	n	0
openai/gpt-4o	jinx	jinx	7	u	.i..	57	6	0	0	1	0	0.0000	0.4386	0.4386	l	0
openai/gpt-4o	jinx	jinx	8	n	.i..	57	7	0	0	0	1	0.4386	0.4386	0.0000	l	1
openai/gpt-4o	jinx	jinx	9	m	.in.	20	7	0	0	0	0	0.1500	0.4000	0.2500	k	0
openai/gpt-4o	jinx	jinx	10	g	.in.	17	8	0	0	0	0	0.2941	0.4118	0.1176	k	0
openai/gpt-4o	jinx	jinx	11	k	.in.	12	9	0	0	0	0	0.5000	0.5000	0.0000	k	1
openai/gpt-4o	jukebox	jukebox	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
openai/gpt-4o	jukebox	jukebox	1	a	...e...	241	0	0	0	0	0	0.5394	0.5685	0.0290	s	0
openai/gpt-4o	jukebox	jukebox	2	i	...e...	111	1	0	0	0	0	0.5405	0.6036	0.0631	s	0
openai/gpt-4o	jukebox	jukebox	3	o	...e...	51	2	0	0	0	1	0.7059	0.7059	0.0000	o	1
openai/gpt-4o	jukebox	jukebox	4	r	...e.o.	3	2	0	0	1	0	0.0000	1.0000	1.0000	u	0
openai/gpt-4o	jukebox	jukebox	5	t	...e.o.	3	3	0	0	0	0	0.3333	1.0000	0.6667	u	0
openai/gpt-4o	jukebox	jukebox	6	s	...e.o.	2	4	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	jukebox	jukebox	7	l	...e.o.	2	5	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	jukebox	jukebox	8	n	...e.o.	2	6	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	jukebox	jukebox	9	c	...e.o.	2	7	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	jukebox	jukebox	10	m	...e.o.	2	8	0	0	0	0	0.5000	1.0000	0.5000	k	0
openai/gpt-4o	jukebox	jukebox	11	h	...e.o.	1	9	0	0	1	0	0.0000	1.0000	1.0000	b	0
openai/gpt-4o	jungle	jungle	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	jungle	jungle	1	a	.....e	528	0	0	0	0	0	0.4091	0.4830	0.0739	l	0
openai/gpt-4o	jungle	jungle	2	i	.....e	312	1	0	0	0	0	0.5417	0.5417	0.0000	i	1
openai/gpt-4o	jungle	jungle	3	o	.....e	143	2	0	0	0	0	0.5664	0.6224	0.0559	u	0
openai/gpt-4o	jungle	jungle	4	r	.....e	62	3	0	0	0	0	0.4032	0.9516	0.5484	u	0
openai/gpt-4o	jungle	jungle	5	t	.....e	37	4	0	0	0	0	0.1622	0.9459	0.7838	u	0
openai/gpt-4o	jungle	jungle	6	s	.....e	31	5	0	0	0	0	0.2258	0.9677	0.7419	u	0
openai/gpt-4o	jungle	jungle	7	l	.....e	24	6	0	0	0	1	0.9583	1.0000	0.0417	u	0
openai/gpt-4o	jungle	jungle	8	n	....le	22	6	0	0	0	1	0.1818	1.0000	0.8182	u	0
openai/gpt-4o	jungle	jungle	9	d	..n.le	3	6	0	0	0	0	0.3333	1.0000	0.6667	u	0
openai/gpt-4o	jungle	jungle	10	f	..n.le	2	7	0	0	1	0	0.0000	1.0000	1.0000	g	0
openai/gpt-4o	jungle	jungle	11	g	..n.le	2	8	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-4o	jungle	jungle	12	j	..ngle	2	8	0	0	0	1	0.5000	1.0000	0.5000	u	0
openai/gpt-4o	jungle	jungle	13	u	j.ngle	1	8	0	0	0	1	1.0000	1.0000	0.0000	u	1
openai/gpt-4o	kangaroo	kangaroo	0	e	........	10078	0	0	0	0	0	0.6958	0.6958	0.0000	e	1
openai/gpt-4o	kangaroo	kangaroo	1	a	........	3066	1	0	0	0	1	0.5750	0.7120	0.1370	i	0
openai/gpt-4o	kangaroo	kangaroo	2	t	.a..a...	64	1	0	0	0	0	0.3125	0.6250	0.3125	s	0
openai/gpt-4o	kangaroo	kangaroo	3	i	.a..a...	44	2	0	0	0	0	0.3409	0.5682	0.2273	r	0
openai/gpt-4o	kangaroo	kangaroo	4	o	.a..a...	29	3	0	0	0	1	0.1379	0.6552	0.5172	s	0
openai/gpt-4o	kangaroo	kangaroo	5	k	.a..a.oo	1	3	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-4o	kangaroo	kangaroo	6	n	ka..a.oo	1	3	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-4o	kangaroo	kangaroo	7	g	kan.a.oo	1	3	0	0	0	1	1.0000	1.0000	0.0000	g	1
openai/gpt-4o	kangaroo	kangaroo	8	r	kanga.oo	1	3	0	0	0	1	1.0000	1.0000	0.0000	r	1
openai/gpt-4o	kayak	kayak	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-4o	kayak	kayak	1	a	.....	2342	1	0	0	0	1	0.4214	0.5401	0.1187	s	0
openai/gpt-4o	kayak	kayak	2	r	.a.a.	28	1	0	0	0	0	0.1786	0.4286	0.2500	l	0
openai/gpt-4o	kayak	kayak	3	t	.a.a.	23	2	0	0	0	0	0.1304	0.5217	0.3913	l	0
openai/gpt-4o	kayak	kayak	4	i	.a.a.	20	3	0	0	0	0	0.0500	0.5000	0.4500	l	0
openai/gpt-4o	kayak	kayak	5	o	.a.a.	19	4	0	0	0	0	0.0526	0.5263	0.4737	l	0
openai/gpt-4o	kayak	kayak	6	n	.a.a.	18	5	0	0	0	0	0.3333	0.5556	0.2222	l	0
openai/gpt-4o	kayak	kayak	7	s	.a.a.	12	6	0	0	0	0	0.5833	0.5833	0.0000	s	1
openai/gpt-4o	kayak	kayak	8	b	.a.a.	5	7	0	0	0	0	0.2000	0.4000	0.2000	c	0
openai/gpt-4o	kayak	kayak	9	d	.a.a.	4	8	0	0	0	0	0.2500	0.5000	0.2500	m	0
openai/gpt-4o	kayak	kayak	10	l	.a.a.	3	9	0	0	0	0	0.3333	0.3333	0.0000	c	1
openai/gpt-4o	kiosk	kiosk	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-4o	kiosk	kiosk	1	a	.....	2342	1	0	0	0	0	0.4214	0.5401	0.1187	s	0
openai/gpt-4o	kiosk	kiosk	2	t	.....	1355	2	0	0	0	0	0.2959	0.5705	0.2745	s	0
openai/gpt-4o	kiosk	kiosk	3	o	.....	954	3	0	0	0	1	0.4623	0.5692	0.1069	s	0
openai/gpt-4o	kiosk	kiosk	4	r	..o..	113	3	0	0	0	0	0.4336	0.6106	0.1770	s	0
openai/gpt-4o	kiosk	kiosk	5	s	..o..	64	4	0	0	0	1	0.7656	0.7656	0.0000	s	1
openai/gpt-4o	kiosk	kiosk	6	i	..os.	1	4	0	0	0	1	1.0000	1.0000	0.0000	i	1
openai/gpt-4o	kiosk	kiosk	7	g	.ios.	1	4	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	kiosk	kiosk	8	b	.ios.	1	5	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	kiosk	kiosk	9	p	.ios.	1	6	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	kiosk	kiosk	10	f	.ios.	1	7	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	kiosk	kiosk	11	l	.ios.	1	8	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	kiosk	kiosk	12	v	.ios.	1	9	0	0	1	0	0.0000	1.0000	1.0000	k	0
openai/gpt-4o	kitten	kitten	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	kitten	kitten	1	r	....e.	2005	0	0	0	0	0	0.4414	0.4963	0.0549	d	0
openai/gpt-4o	kitten	kitten	2	t	....e.	1120	1	0	0	0	1	0.2607	0.6188	0.3580	d	0
openai/gpt-4o	kitten	kitten	3	a	..tte.	24	1	0	0	0	0	0.3750	0.6250	0.2500	d	0
openai/gpt-4o	kitten	kitten	4	i	..tte.	15	2	0	0	0	1	0.3333	0.6667	0.3333	d	0
openai/gpt-4o	kitten	kitten	5	n	.itte.	5	2	0	0	0	1	0.6000	0.6000	0.0000	n	1
openai/gpt-4o	kitten	kitten	6	k	.itten	3	2	0	0	0	1	0.3333	0.3333	0.0000	b	1
openai/gpt-4o	ladder	ladder	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	ladder	ladder	1	a	....e.	2005	0	0	0	0	1	0.3845	0.4963	0.1117	d	0
openai/gpt-4o	ladder	ladder	2	r	.a..e.	493	0	0	0	0	1	0.4604	0.5314	0.0710	d	0
openai/gpt-4o	ladder	ladder	3	t	.a..er	107	0	0	0	0	0	0.2897	0.2897	0.0000	t	1
openai/gpt-4o	ladder	ladder	4	s	.a..er	76	1	0	0	0	0	0.1447	0.3158	0.1711	n	0
openai/gpt-4o	ladder	ladder	5	n	.a..er	65	2	0	0	0	0	0.3538	0.3538	0.0000	n	1
openai/gpt-4o	ladder	ladder	6	d	.a..er	42	3	0	0	0	1	0.2381	0.2857	0.0476	m	0
openai/gpt-4o	ladder	ladder	7	l	.adder	3	3	0	0	0	1	0.3333	0.3333	0.0000	b	1
openai/gpt-4o	lantern	lantern	0	e	.......	9571	0	0	0	0	1	0.6890	0.6890	0.0000	e	1
openai/gpt-4o	lantern	lantern	1	a	....e..	987	0	0	0	0	1	0.3880	0.8369	0.4488	s	0
openai/gpt-4o	lantern	lantern	2	r	.a..e..	242	0	0	0	0	1	0.5992	0.8926	0.2934	s	0
openai/gpt-4o	lantern	lantern	3	t	.a..er.	80	0	0	0	0	1	0.3625	0.9125	0.5500	s	0
openai/gpt-4o	lantern	lantern	4	p	.a.ter.	12	0	0	0	0	0	0.0833	0.9167	0.8333	s	0
openai/gpt-4o	lantern	lantern	5	l	.a.ter.	11	1	0	0	0	1	0.2727	0.9091	0.6364	s	0
openai/gpt-4o	lantern	lantern	6	u	la.ter.	1	1	0	0	1	0	0.0000	1.0000	1.0000	n	0
openai/gpt-4o	lantern	lantern	7	n	la.ter.	1	2	0	0	0	1	1.0000	1.0000	0.0000	n	1
openai/gpt-4o	larynx	larynx	0	e	......	7028	0	0	0	0	0	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	larynx	larynx	1	a	......	2476	1	0	0	0	1	0.4859	0.5230	0.0372	s	0
openai/gpt-4o	larynx	larynx	2	t	.a....	372	1	0	0	0	0	0.3495	0.5000	0.1505	i	0
openai/gpt-4o	larynx	larynx	3	r	.a....	242	2	0	0	0	1	0.3512	0.5372	0.1860	i	0
openai/gpt-4o	larynx	larynx	4	s	.ar...	34	2	0	0	0	0	0.2941	0.5000	0.2059	n	0
openai/gpt-4o	larynx	larynx	5	n	.ar...	24	3	0	0	0	1	0.5833	0.5833	0.0000	n	1
openai/gpt-4o	larynx	larynx	6	c	.ar.n.	8	3	0	0	0	0	0.1250	0.8750	0.7500	g	0
openai/gpt-4o	larynx	larynx	7	l	.ar.n.	7	4	0	0	0	1	0.1429	0.8571	0.7143	g	0
openai/gpt-4o	larynx	larynx	8	d	lar.n.	1	4	0	0	1	0	0.0000	1.0000	1.0000	x	0
openai/gpt-4o	larynx	larynx	9	k	lar.n.	1	5	0	0	1	0	0.0000	1.0000	1.0000	x	0
openai/gpt-4o	larynx	larynx	10	g	lar.n.	1	6	0	0	1	0	0.0000	1.0000	1.0000	x	0
openai/gpt-4o	larynx	larynx	11	m	lar.n.	1	7	0	0	1	0	0.0000	1.0000	1.0000	x	0
openai/gpt-4o	larynx	larynx	12	p	lar.n.	1	8	0	0	1	0	0.0000	1.0000	1.0000	x	0
openai/gpt-4o	larynx	larynx	13	h	lar.n.	1	9	0	0	1	0	0.0000	1.0000	1.0000	x	0
openai/gpt-4o	letter	letter	0	e	......	7028	0	0	0	0	1	0.6477	0.6477	0.0000	e	1
openai/gpt-4o	letter	letter	1	t	.e..e.	304	0	0	0	0	1	0.2500	0.5592	0.3092	d	0
openai/gpt-4o	letter	letter	2	r	.ette.	9	0	0	0	0	1	0.5556	0.5556	0.0000	r	1
openai/gpt-4o	letter	letter	3	l	.etter	5	0	0	0	0	1	0.2000	0.2000	0.0000	b	1
openai/gpt-4o	lymph	lymph	0	e	.....	4431	0	0	0	0	0	0.4715	0.4906	0.0192	s	0
openai/gpt-4o	lymph	lymph	1	a	.....	2342	1	0	0	0	0	0.4214	0.5401	0.1187	s	0
openai/gpt-4o	lymph	lymph	2	s	.....	1355	2	0	0	0	0	0.5705	0.5705	0.0000	s	1
openai/gpt-4o	lymph	lymph	3	t	.....	582	3	0	0	0	0	0.2938	0.4691	0.1753	o	0
openai/gpt-4o	lymph	lymph	4	r	.....	411	4	0	0	0	0	0.3017	0.4769	0.1752	o	0
